sku_code,product_name,branch,department,quantity,net_sale,net_contribution,margin_pct,dept_avg_margin,dept_std_margin,dept_median_margin,dept_product_count,z_score,branch_dept_avg,branch_dept_std,is_anomaly,severity,margin_gap,revenue_impact
102025,Mill bakers coconut oat cookies,Membley,BAKERY,1.0,94.83,18.97,20.0,26.865156940509916,5.823338098334631,26.6667,353,-1.1789040623406748,26.3326,6.119886192990154,False,Watch,-6.865156940509916,-6.510228326685553
102028,Mill bakers Daz coconut 200g,Membley,BAKERY,42.0,2172.41,651.72,30.0,26.865156940509916,5.823338098334631,26.6667,353,0.5383240688680935,26.3326,6.119886192990154,False,Normal,3.134843059490084,68.10164410866854
102027,Mill bakers Daz lemon 200g,Membley,BAKERY,125.0,6465.52,1939.66,30.0,26.865156940509916,5.823338098334631,26.6667,353,0.5383240688680935,26.3326,6.119886192990154,False,Normal,3.134843059490084,202.6839049799433
102185,Mill Bakers Queen cakes 200g,Membley,BAKERY,70.0,5642.24,1478.45,26.2032,26.865156940509916,5.823338098334631,26.6667,353,-0.11367310798925186,26.3326,6.119886192990154,False,Normal,-0.661956940509917,-37.34919928022674
102184,Mill bakers mini hearts 150g,Membley,BAKERY,57.0,3439.66,933.62,27.1429,26.865156940509916,5.823338098334631,26.6667,353,0.04769481950043643,26.3326,6.119886192990154,False,Normal,0.27774305949008493,9.553416920056655
102926,Mill bakers Tea cake,Membley,BAKERY,49.0,2956.9,1267.24,42.8571,26.865156940509916,5.823338098334631,26.6667,353,2.7461814494445194,26.3326,6.119886192990154,False,Normal,15.991943059490087,472.8657643260624
102186,Mill bakers Chocolate cupcakes 300g,Membley,BAKERY,286.0,34517.24,7889.66,22.8571,26.865156940509916,5.823338098334631,26.6667,353,-0.6882748129730177,26.3326,6.119886192990154,False,Normal,-4.008056940509917,-1383.4706334924651
RE40920872,mill bakers Daz Ginger 200g,Membley,BAKERY,164.0,8482.76,2544.83,30.0,26.865156940509916,5.823338098334631,26.6667,353,0.5383240688680935,26.3326,6.119886192990154,False,Normal,3.134843059490084,265.921213113201
RE40920987,FESTIVE POUND CAKE 400G VANILLA ,Membley,BAKERY,45.0,9698.28,2715.52,28.0,26.865156940509916,5.823338098334631,26.6667,353,0.1948784426263398,26.3326,6.119886192990154,False,Normal,1.134843059490084,110.06025746991492
RE40920870,mill bakers queen cake 260g,Membley,BAKERY,172.0,16310.34,4151.72,25.4545,26.865156940509916,5.823338098334631,26.6667,353,-0.24224197817285226,26.3326,6.119886192990154,False,Normal,-1.4106569405099165,-230.08294323076512
RE40921144,mill bakers daz honey 200g,Membley,BAKERY,226.0,11689.66,3506.9,30.0,26.865156940509916,5.823338098334631,26.6667,353,0.5383240688680935,26.3326,6.119886192990154,False,Normal,3.134843059490084,366.4524951879885
V0530,"Nutri Delights, Oats and Nuts Choco Cookies,100gms",Membley,BAKERY,12.0,1862.07,465.52,25.0,26.865156940509916,5.823338098334631,26.6667,353,-0.32028999673629066,26.3326,6.119886192990154,False,Normal,-1.865156940509916,-34.730527842152995
103164,Pauls Queen cakes 300g,Membley,BAKERY,1.0,120.69,25.86,21.4286,26.865156940509916,5.823338098334631,26.6667,353,-0.9335808515161902,26.3326,6.119886192990154,False,Normal,-5.436556940509917,-6.5613805715014175
RE40920473,mill bakers double Choco cookies 250g,Membley,BAKERY,10.0,1120.69,362.07,32.3077,26.865156940509916,5.823338098334631,26.6667,353,0.9346088047071404,26.3326,6.119886192990154,False,Normal,5.442543059490081,60.99403581339939
V40919552,Festive Ciambella 280g,Membley,BAKERY,4.0,655.17,155.17,23.6842,26.865156940509916,5.823338098334631,26.6667,353,-0.5462428742407403,26.3326,6.119886192990154,False,Normal,-3.1809569405099154,-20.84067558713881
V40919551,Festive Half Pound coconut cake 200g,Membley,BAKERY,1.0,103.45,25.86,25.0,26.865156940509916,5.823338098334631,26.6667,353,-0.32028999673629066,26.3326,6.119886192990154,False,Normal,-1.865156940509916,-1.9295048549575082
V40919550,Festive Half Pound cake Vanilla 400g,Membley,BAKERY,1.0,206.9,51.72,25.0,26.865156940509916,5.823338098334631,26.6667,353,-0.32028999673629066,26.3326,6.119886192990154,False,Normal,-1.865156940509916,-3.8590097099150165
V40919548,Festive blueberry Cupcake 6's	,Membley,BAKERY,21.0,3258.62,887.07,27.2222,26.865156940509916,5.823338098334631,26.6667,353,0.061312438580921946,26.3326,6.119886192990154,False,Normal,0.35704305949008486,11.634676545155804
V40919547,Festive Vanilla Cupcake 6's,Membley,BAKERY,72.0,11172.41,3041.38,27.2222,26.865156940509916,5.823338098334631,26.6667,353,0.061312438580921946,26.3326,6.119886192990154,False,Normal,0.35704305949008486,39.89031448277619
V40919546,Festive Chocolate Cupcake 6's,Membley,BAKERY,8.0,1241.38,337.94,27.2229,26.865156940509916,5.823338098334631,26.6667,353,0.06143264455010628,26.3326,6.119886192990154,False,Normal,0.3577430594900832,4.440950791897995
101687,Truffes Chocolate,Membley,BAKERY,214.0,3689.66,1309.83,35.5,26.865156940509916,5.823338098334631,26.6667,353,1.482799541032916,26.3326,6.119886192990154,False,Normal,8.634843059490084,318.5963504287818
103132,Nuvita vanilla cake /strawberry cream 20g,Membley,BAKERY,6.0,77.59,36.47,47.0,26.865156940509916,5.823338098334631,26.6667,353,3.4576118919229994,26.3326,6.119886192990154,False,Normal,20.134843059490084,15.622624729858357
